V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
34.28976081469997,33.20425736205828,33.46466678604506,35.8667069471408,27.61113216191671,24.300723726386966,33.42751683111061,29.04380918466941,28.515152815466127,25.03524076231913,27.024791326468396,31.298212014963426,33.89836271781492,26.320857983516547,35.977323904185674,27.27605111925619,34.69711489331124,30.78065078740377,27.04697501841983,32.331412424860176,27.97988023126424,24.36497432104187,28.3962339040008,31.64970883431798,29.037478606902628,31.008043595352987,27.26856847261891,24.91561439261175,29.973483216906523,32.346981834491274,34.615254076933496,25.84181086239723,29.079672679151702,34.89632856592318,25.013552657388786,25.858563154322,28.96499203029089,28.53650741187841,27.189066202833175,28.702122449922577,28.640640793014764,25.10062836599874,29.48380582292091,31.036924944281225,26.816584435697298,24.820920811259874,31.866448142911143,32.27567390638538,26.835404482525504,33.94120699715116,32.837231166938565,27.49103467828816,30.37644583812042,24.989170269456228,33.57264708695995,28.699581673208733,26.876955296047093,31.50172450423694,29.414254738330296,25.434458973576213
27.50234150184405,27.259536548400874,28.136370837609853,35.128658343800936,29.84142134058405,32.285123500085284,34.79419762557916,33.29645772290302,32.36931053912937,25.531261225953923,30.87263409687748,24.518902079372612,26.4049675648244,26.999785824281545,30.53199735436397,26.960672257266012,28.64575053411023,33.48224391240356,35.967358082101676,33.99544545683072,28.878944154796397,33.68285971224739,29.714904218687625,34.07305439449773,34.39186642252401,28.578335642123236,25.88025640584128,34.896577281430176,31.003757403121753,26.495751976284513,31.41930591183181,32.65426575200844,32.09038355067254,24.019743887577352,35.495938563002746,30.32452603703807,28.860575920899812,25.937657777377094,31.70205053083108,33.75628900226407,26.670152663708052,33.61429742434583,32.22410335199588,25.54407639267509,31.666080836615752,26.491345278847394,24.253840446383705,28.811680378797888,31.11546399241984,26.54388674497882,30.673116354889817,24.730315817324122,27.65779702814446,35.459322954590256,33.563183482198575,27.298247259415103,24.903514817815704,32.594050345559175,33.41201362428837,27.47395455421874
31.862925747305432,26.296065174634567,31.82876252664264,31.35955885022491,30.056276868504067,33.548156402638156,34.10865093493184,34.11562688682442,33.844123023220185,34.68943187862789,25.25854946337018,27.034228583983218,26.149602340393947,32.415646720529054,31.60650540841821,28.83634804481202,33.38752586397585,32.27692257653382,29.055940058723387,27.152347634520932,26.01201119218253,28.42218279100141,34.01227298196708,35.39298422912171,26.98357662903927,31.819720135952245,27.688587009240237,24.727864489162577,25.31999586173327,35.66807720718139,32.41630481558626,24.836891692000734,31.15099091722796,28.35283770964664,28.80893212185846,33.433514958958995,26.569806778998085,35.76982704872021,34.105986582904784,25.43716718328237,27.324586184645714,25.447983044715627,26.262787789875265,26.723788535671996,28.6242911066571,30.144023518958054,30.04605616279761,32.6046293313255,31.566428003509067,30.482113133296362,24.701900629769487,26.07962611344521,27.97631281238557,29.84857660271224,29.738579273988883,27.251354157150022,28.949210979719034,34.980360023370515,32.76941263795744,29.094862366621875
26.65623378493505,33.37387866831493,33.28757671062602,24.794021020955388,35.7350673295909,32.73017129842058,25.064957482227374,34.466279834413854,25.40921021238995,31.41565036979917,32.27562108600941,31.067607136673093,27.368973391104454,26.041223245725373,34.57931915864732,26.755923667661637,28.297301820139946,35.56115309460742,30.61991670534009,29.892167163762245,26.223178753696647,33.78872111190343,24.30236459723407,34.798077164132394,28.48113458098814,33.286966030721466,24.820737198674003,31.722818411644912,27.383515690212946,32.50254887095667,24.056577002537647,27.8912680650462,28.984897256306944,30.178270251646648,30.619327084637174,29.625197207456427,26.980059644952973,28.43911389621201,29.36522736606192,32.6565971909431,26.082174554326855,30.666044311878988,35.471248361416805,32.55516465001594,32.829914512859396,33.165996383138015,26.08598675975765,28.838283005883962,25.688776255814705,26.18178518049548,32.60928320321679,31.95207964691937,32.22365256297114,28.54246254815888,34.46283812253511,26.29771882463384,28.57929698493404,25.447219957277714,27.779624642809768,28.75019386335507
34.873911811616075,28.647829999801488,33.657585432841785,28.54368061948612,29.0001274269101,31.595802560990148,33.308678940890594,28.52660894671873,32.08735148893125,26.45209294716775,32.06454009689896,26.574178553350137,25.36954019697166,35.88999984304953,24.800486872113883,35.2600170934833,26.98915708896819,24.73813598058813,31.814219407860467,24.505532888671173,28.83301778481075,31.972366741537126,24.36505590349041,26.40135505904388,27.14928206098033,25.99507948998471,34.760460425068544,31.551116285625643,25.37630451404868,24.694448543489365,25.421223933120388,27.284763543438373,25.202576387478853,28.199260306330622,34.344864904637475,30.513868534750053,34.63066463246956,31.800656365587624,27.362726358018627,35.09432357524782,28.193927034632107,25.71755933468629,26.726560836835365,35.554163686490156,31.34510306422384,29.290204116646628,35.09913294488157,30.29449115562529,32.222451088920714,33.11765401721601,27.30519084484361,24.033896618936712,34.383520493432606,26.457344009907683,28.92591167468525,27.252842710971464,24.27965566063269,33.58800941059205,24.998709904756154,26.791379015354096
31.428470775242605,26.613289200990586,25.37793843177165,34.454434590417065,28.7566775589796,33.74301291392579,24.51028784121179,33.68356670142568,35.40605650181743,31.22919745908809,35.82831847307165,31.60948201935761,29.026268257064796,31.308873610507746,30.5499283813635,29.880579239398237,25.46473767686887,26.42448112385575,30.825161712920536,24.067496024531067,30.337482834447798,32.16362767837572,26.482982237486638,26.623498468782586,25.29393431334973,32.16963147113675,28.69453175007453,35.20641573778718,26.10788867837137,26.91452115817063,28.354081693481717,28.000064399813343,28.49177174335761,27.27218192946493,33.19745138018951,24.166309266879853,28.18367251136508,24.303803286251057,26.44716230088718,30.68753770777029,35.91343944739944,35.189793561223674,35.236694779673364,34.95843842857781,33.77117955230102,30.491604270492118,24.141237375016445,32.166663660497576,34.13882404639641,26.568369886889254,30.69915092804532,26.70481192514994,28.067210879272395,29.43732295551054,26.80067202118835,35.21077355774447,32.950820647335405,25.71910768651828,27.33502723444084,31.091196995710405
25.964133623489126,26.93533765989284,27.465941245609045,26.952800424227146,32.93828685538465,34.30744062589082,33.874844062389876,31.590243264793035,28.497137563261603,28.84233301983469,28.08347865872713,29.380518971411604,31.460892535787238,35.09269955234204,29.356887726918835,24.921096314454182,35.400471004706205,35.73774430204031,33.337316694702146,28.369508306217607,29.998012523504748,27.902385894519377,27.3746689265719,24.9440372306188,33.494278620207055,31.588966837256866,32.80138537648165,24.03723864405009,28.30686078351766,35.829447859386235,25.638620516849354,27.2462973967603,28.57416929272355,34.56336736527334,33.56924328887365,28.08516686269985,24.959696665680926,33.31635927743183,28.30234968668869,24.813342115319273,33.455417366864275,34.315069806103764,31.196121538713747,28.463355854219365,26.664878991520766,27.49987492881105,31.607170207433047,32.768431228103644,28.922334465081462,33.19241580399504,26.94924168947764,32.68332095762925,35.319011709289505,28.499470718485746,34.71195985289097,24.508450949926953,35.35731902326314,24.85410640075171,32.36366552219298,30.595301400910248
33.56519299550296,35.84954986902451,24.55282337593566,35.53143832924729,25.32872526342483,28.453086519607478,32.768268990725495,34.7474757146208,24.13348277178691,30.934001747636266,31.27366390918798,35.910510740363215,35.43414745789289,26.67943461089995,27.071959569092908,30.721010438245226,29.533857214019125,32.19220985983625,29.89948438663652,30.386997171845387,32.693932853620446,25.54869704564224,25.131390484194732,34.68867312873837,27.28163170511305,32.43085132813502,28.816500416032387,24.311349272945947,28.66421906113522,32.47509732763235,31.986346205253128,33.20494895614189,24.955374325431514,34.85031602138797,34.93688094792047,27.69483824202135,32.74759614901976,24.240144213389435,32.76013396066648,30.626320597715264,28.694282249814034,24.440315747437104,30.929760235848303,30.81190891003569,31.56567104444124,24.604484678715444,35.306874245042344,27.136280532677173,34.86997507996008,35.52318714604,27.59725171944437,32.50976295581397,27.091931509411,26.956748097055026,28.99226807741955,31.72737958072876,30.52603080638405,32.45319948341834,30.238849814706523,30.290238539732954
25.314184778276857,24.486813009164567,30.615344367421866,32.44351138161125,35.431640317772434,31.207606815809694,26.631647996327075,30.212468019737802,35.868888091885665,25.60964488434,29.18055780102425,32.1679615839912,24.490308205806514,34.0404898556581,35.28217472183036,26.763864072728907,28.151936847771086,25.653175589964462,31.880907764133397,31.700823212356998,28.43567702544832,27.052849110067392,32.522190749077,34.059987977178324,30.086406156059194,27.043364604317198,31.31487219610713,34.654849710105516,27.618495856788034,32.112379365022996,31.445273128069573,26.28182892544665,26.177017002216633,26.530267756161308,25.17981419199194,24.826928632265254,27.006532653807877,34.29855295192205,25.478832930599093,33.94792469776524,35.59023547266983,33.163420941252994,34.643622072261664,26.30004322061656,25.38667944209702,27.361849847049907,35.839644430476625,32.23854392170654,26.25371138087675,26.66187200652616,32.30803810625415,25.139434651139577,24.554494435738697,34.146557250144504,26.672886799003635,35.17522774757026,33.70632597328709,34.03706729835339,27.791212896224106,34.51973628404858
30.960741005584897,30.611354187848683,28.62237252325448,35.71224902822567,30.347652566208247,26.536438047906152,27.76800288340493,26.16689541010668,34.384326266662384,34.75976729217049,26.48536735384755,33.34507770020133,24.619278800061345,27.068791188097066,27.636109293336915,26.75056702896237,33.82342051626698,26.64961170178745,35.74518700607385,25.643028187956126,29.643211654535904,34.59606815444094,26.93549833784628,35.009850811571454,29.26269761193363,31.19563835381719,35.38494606789737,35.23888918388326,24.010883859284093,35.457302795884765,25.34830450803527,28.123266518355354,28.2469000945938,30.20244228227124,25.535908275610762,31.02658721823577,27.111283661286954,32.56825456788847,30.383372236668958,26.599732586673426,31.522015955603948,31.397923550370887,26.10087976046897,31.12032036834959,28.527313022127732,24.223547012685625,25.724241960995307,34.69935148624198,24.850193294320537,29.795775581592107,24.157473994714884,27.75823275326271,30.107019334161087,32.67351136440757,28.25393037717445,25.60462748804132,32.39764315963702,32.683711805559845,28.292868093238912,25.410579126885285
29.386522361042037,31.993557340485026,28.94150445776004,33.25361879392358,28.772326162749486,29.274323210948033,29.01089453774066,27.370174394775802,25.367767872992353,28.02658593416821,34.09186437171278,30.33608112485137,27.897295746751052,34.95279941531723,29.081373479747626,32.49521161906617,26.846194856083606,27.683356142093967,25.817278672251682,29.54275831515866,35.231248596993034,30.772857844566428,27.848584765611534,33.545921292438706,35.69783390623709,32.26525538559778,29.384807169921665,31.09227005277721,27.441829429891673,35.91450895960115,27.48170316647673,31.988818090845985,26.283059298454123,24.71969498146988,29.052482728295164,24.825852701916045,28.553110613042122,28.74162590811323,24.058883966862076,35.69963747393797,26.62964306526697,27.3659054535192,28.11172232306262,35.43239298084715,25.868377009736037,34.90770247161357,31.716489265705906,26.557215987781753,30.64683343718224,29.278572479342394,33.454897134158266,31.285430345445214,27.46503607589008,28.890298313129907,27.622937004049174,33.171977878497145,27.85260759583497,29.58798788192551,35.83850617590213,24.87140338961323
31.03746633547272,26.562247538416376,24.12476826872305,32.64418139367191,33.49472086610197,30.068575208090216,34.83808811005305,28.515942417654447,27.96901793596441,25.00362981936009,32.29467393855597,28.55581836631754,25.131976243191705,31.714673297388863,27.107043281712585,24.088470262821428,34.374446431073686,30.337786989220017,31.222626522767612,35.540525109731384,34.57258752757761,35.801450190894585,24.64826219808984,26.144436188332378,29.24030344023305,29.11550507014249,24.53919108609565,29.984798856655377,27.370212807543677,27.495888454520053,29.29430707099261,24.2400928210538,33.02555845410323,31.093365756548305,25.618512805769182,33.53934529478369,28.55488542597001,33.922474733067325,32.749908022718465,32.8759027313984,34.532139057506306,32.73998161167496,31.70939614995615,28.686414753700237,26.64342264475572,29.869717428142962,26.736811787319155,29.12979018144744,33.28747370768033,25.86946787178465,33.197516320405576,31.93574642197361,26.6280296008116,35.807874619937685,32.587949120738394,33.547570070880944,31.832217037729354,35.21478885740204,30.95007399709881,33.22766660712423
25.003194673776328,33.740109095896266,31.39325428378819,31.424199347884603,34.94473631784058,32.906141536975625,27.598070763636517,30.921037005359803,24.564775789107173,27.27048271831691,26.161471937428065,25.11204249601552,24.41631266211647,31.295367476202326,28.085928956112557,33.542716090738374,25.39674564273691,26.28128092851421,27.05913543966146,28.229272830562273,30.69477196287618,31.26809617936735,24.43851640292932,27.67089685893622,30.25147670072509,28.74137466200785,27.57496768249367,25.321842138678626,35.96750941965833,33.52238720383107,26.931059075692826,25.33905854613257,25.91387279371475,30.66063934576027,34.8826646800825,31.801300379638143,33.7247485139435,24.118140354515837,26.734256277169123,32.00847244007014,29.8422648426347,30.10033223172947,29.209873556767867,35.40718696510518,30.685698649085705,28.397511992759558,34.47679036857068,29.0658055949633,29.41104102896066,29.23987274841523,27.916861538012142,32.85764715618003,26.238054157739143,24.846828865916343,26.18523519696384,27.17529358688581,34.61795405182074,28.609070558068446,25.30115566902369,31.0714519630068
32.12482587675065,33.18203466789518,33.49353758937705,35.209046023618825,28.73942294205165,34.18968819422619,24.93542961717173,29.03678719966145,33.84535391462196,26.968616849223167,34.239681366355995,26.192227258235192,28.30176085786173,24.383898920702467,27.98049714649365,33.77164105841577,24.75917144934144,24.933402944465193,27.009109222653514,29.13554991615393,34.920375302248374,25.112710257907523,27.20829237240901,24.990263505309912,26.007023221071332,35.772056263436134,27.733533187486138,28.909931926721978,35.65087448521421,34.175530837726185,29.70559510080255,33.54746150978778,24.694534033010637,30.01642282569298,31.39161650508276,30.21950907876656,33.5318253619533,31.07229799851131,24.321756925948968,26.59701811000792,32.503997747601936,32.749178535361,35.555342367741325,27.37711167011471,30.600297122511,27.584152832214155,31.300946067635664,24.012211422840533,27.338165466591157,34.76332665362121,26.68397059421886,30.21351285018369,26.097993864193377,25.32633598245388,30.235380436821217,25.86543387541207,29.5676345830323,25.658872950336992,25.75503770526682,32.66652297354372
29.743709624323586,35.16538771315893,29.951460696468352,33.220764654784944,25.84804125546757,32.988685319794314,33.64166395301466,35.51665467452221,29.524904847016085,26.31041069106199,35.04482034141172,33.992009145213835,26.724557335105505,33.38898105017995,29.623583387999478,32.59787657888405,29.653707806948763,32.78596096403479,26.184789271901394,27.50267680103931,35.80077003971086,25.30814603465269,25.045400417204174,24.592904674456395,27.251192870432238,34.582623710448466,32.27223801745557,24.871032956793137,34.46657589197094,30.33722928866528,35.68475178825781,32.19472458996371,27.40482081583117,32.804779430362146,34.75175890815542,27.50643534920938,28.606391910475928,31.32841642277068,27.35397748552157,31.22180222679565,30.585430636767626,34.211731664200684,29.915338274437367,35.598188143097154,32.44429330755156,34.167704122910784,28.63091178724344,31.769924407388896,34.46563753078391,28.728128893219967,30.72382594235024,28.2136459629208,28.704503659975327,25.060207300662398,35.53009536542061,27.750570955007035,29.485718486874127,32.93807256931167,35.01584454704216,35.745578522402866
33.64998520475491,26.12465998941495,31.6260957831055,29.074063490734915,33.57336273009986,24.924258958595395,30.06612756876628,27.070870977162233,25.80633306149497,25.035814077616084,33.18238619311656,24.159930086949917,29.306999140582967,27.274066973579654,31.21953614329188,32.677325801718084,28.792272867991443,33.69553062853369,33.06435842713911,34.63509540349256,32.07012897514435,34.36455153681874,26.794339514241372,34.601639014970544,26.517110530374193,32.666273794141844,30.272345969093386,24.144293857711983,29.321266444694533,29.63910009568629,29.86784679884213,24.774952071982387,25.1353357140141,34.6605415864352,25.710991078100587,32.570198537191786,28.0570898167045,35.908393866809575,27.247024873616066,32.81674240049553,25.85378682331932,33.301845735936034,27.680694008959637,32.41237300760619,26.005655886443115,28.691456604101486,33.584192906638314,33.9344825622228,32.88001095192505,31.418029844370388,34.846418781561944,25.43258397025209,33.912667170967076,34.16728106640681,25.858219444381877,32.69146763083532,31.760201416200804,28.655063126395262,33.267526110471124,29.40619286024677
30.77156018470201,32.209737735496155,29.7408507588688,24.317017696203298,32.253465203752405,33.611857650798285,28.61440735788707,30.967455661035853,25.686897549016233,33.23558780656409,34.25718497384778,35.30679073681961,25.124270548973566,27.57062124963248,29.785933254591605,28.157220036653452,28.252779880487555,34.24060733922792,29.92459386473264,34.48268936856187,25.307945705108384,27.808064758990827,32.457936117432176,26.00038798744459,34.403208472101326,29.39205680553349,29.848434640554487,25.67824689523259,34.699756791009634,24.208682768420573,35.710756847225156,28.442259370662864,28.307813716865645,24.13820970129301,30.158028882461767,27.793376259904218,28.72293557820605,28.627709796632534,32.71601019706989,33.941180584798715,24.088885373433662,29.53273005794393,27.85544199297163,30.800200586644195,35.748893602601974,27.319719757374678,26.244837087479965,30.00113462680398,30.771119550095033,25.66592372779181,28.86117201979178,34.574652928529446,34.4626770878728,24.667917920927444,26.263649203632674,26.674524688399817,26.460767059016447,33.520226924433096,33.58068816805262,35.02875438395493
35.68795637644719,32.339312673932035,25.80948707052535,26.116428442383327,34.841396131217635,32.7074174913946,35.60516239564685,27.20266168317093,35.01139789179818,28.462438516211986,33.338334749342245,25.49416435273663,24.081849289182486,32.839786151198524,29.843336405906,35.00257723954006,29.39845860276265,34.762985163215745,29.425144160348857,28.76258529149293,35.31795015886728,30.140103136767397,30.329821250683388,26.125010242795558,27.48167553768589,34.432350566429506,35.821173590591485,26.161467695389533,24.26108832404875,31.67557517594483,28.642224101334673,32.44213492621553,25.65346955330652,33.799945264690805,34.922439681185665,26.079919950557922,33.061489742731744,31.478176304470207,34.73719517638133,31.665463347797203,24.75743175497855,35.70243461418367,30.439226254106256,35.672251578758114,33.52307260968074,31.490815357231714,26.445585913317203,29.50049307553936,32.99414231039481,33.5464283276332,32.295630822776964,34.75557552947961,29.428346501151147,35.378413275611685,33.754721348103836,32.62638215836852,32.500443809284484,27.86081111010599,27.725815668638173,32.65510513790909
